CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CIADDACK,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'020901106,,R L STEVENSON EL,N,NQ,BRAZORIA,'020,R,ALVIN ISD,'EE - 03,E,'020901107,WALT DISNEY EL,'04
'020901107,,WALT DISNEY EL,N,NQ,BRAZORIA,'020,E,ALVIN ISD,'04 - 06,E,,,'04
'249901101,,ALVORD EL,N,NQ,WISE,'249,E,ALVORD ISD,'KG - 04,E,,,'11
'249901001,ATR,ALVORD H S,N,NQ,WISE,'249,E,ALVORD ISD,'09 - 12,S,,,'11
'249901041,A,ALVORD MIDDLE SCHOOL,N,M,WISE,'249,A,ALVORD ISD,'05 - 08,M,,,'11
'188901003,,AMARILLO AREA CTR FOR ADVANCED LRN,N,NE,POTTER,'188,A,AMARILLO ISD,'09 - 12,S,,,'16
'188901001,CR,AMARILLO H S,N,NQ,POTTER,'188,E,AMARILLO ISD,'09 - 12,S,,,'16
'188901041,G,AUSTIN MIDDLE,N,NQ,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901101,,AVONDALE EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901102,,BELMAR EL,N,NQ,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901103,,BIVINS EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901048,G,BONHAM MIDDLE,N,NQ,POTTER,'188,R,AMARILLO ISD,'06 - 08,M,,,'16
'188901042,,BOWIE MIDDLE,N,NQ,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901002,,CAPROCK H S,N,NQ,POTTER,'188,R,AMARILLO ISD,'EE - 12,B,,,'16
'188901110,,CARVER EARLY CHILDHOOD ACADEMY,N,NQ,POTTER,'188,A,AMARILLO ISD,'EE - 01,E,'188901170,CARVER EL ACADEMY,'16
'188901170,,CARVER EL ACADEMY,N,NQ,POTTER,'188,A,AMARILLO ISD,'02 - 05,E,,,'16
'188901104,,CORONADO EL,N,NQ,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901043,G,CROCKETT MIDDLE,N,NQ,POTTER,'188,R,AMARILLO ISD,'06 - 08,M,,,'16
'188901105,,EASTRIDGE EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901106,,EMERSON EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901044,G,FANNIN MIDDLE,N,NQ,POTTER,'188,R,AMARILLO ISD,'06 - 08,M,,,'16
'188901107,,FOREST HILL EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901108,,GLENWOOD EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901109,,HAMLET EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901045,,HOUSTON MIDDLE,N,NQ,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901111,,HUMPHREY'S HIGHLAND EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901112,,LAMAR EL,N,NQ,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901113,,LANDERGIN EL,N,R,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901114,,LAWNDALE EL,N,NQ,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901115,,LEE EL,N,NQ,POTTER,'188,A,AMARILLO ISD,'PK - 05,E,,,'16
'188901046,,MANN MIDDLE,N,NQ,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901134,,MESA VERDE EL,N,R,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901138,,NORTH HEIGHTS ALTER,N,,POTTER,'188,1,AMARILLO ISD,'07 - 12,S,,,'16
'188901119,,OAK DALE EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901120,,OLSEN PARK EL,N,RM,POTTER,'188,E,AMARILLO ISD,'PK - 05,E,,,'16
'188901004,,PALO DURO H S,N,NQ,POTTER,'188,A,AMARILLO ISD,'09 - 12,S,,,'16
'188901121,,PARAMOUNT TERRACE EL,N,M,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901122,,PLEASANT VALLEY EL,N,R,POTTER,'188,E,AMARILLO ISD,'PK - 05,E,,,'16
'188901139,,PUCKETT EL,N,NQ,POTTER,'188,E,AMARILLO ISD,'KG - 05,E,,,'16
'188901123,,RIDGECREST EL,N,NQ,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901124,,ROGERS EL,N,NQ,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901126,,SAN JACINTO EL,N,NQ,POTTER,'188,A,AMARILLO ISD,'EE - 05,E,,,'16
'188901125,,SANBORN EL,N,M,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901140,,SLEEPY HOLLOW EL,N,R,POTTER,'188,E,AMARILLO ISD,'KG - 05,E,,,'16
'188901127,,SOUTH GEORGIA EL,N,M,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901128,,SOUTH LAWN EL,N,R,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901130,,SUNRISE EL,N,NQ,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901005,P,TASCOSA H S,N,NQ,POTTER,'188,A,AMARILLO ISD,'09 - 12,S,,,'16
'188901047,,TRAVIS MIDDLE,N,NQ,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901131,,WESTERN PLATEAU EL,N,M,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901132,,WHITTIER EL,N,NQ,POTTER,'188,A,AMARILLO ISD,'PK - 05,E,,,'16
'188901133,,WILLS EL,N,R,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901141,A,WINDSOR EL,N,M,POTTER,'188,E,AMARILLO ISD,'KG - 05,E,,,'16
'188901135,,WOLFLIN EL,N,NQ,POTTER,'188,E,AMARILLO ISD,'PK - 05,E,,,'16
'188901142,,WOODLANDS ELEMENTARY,N,NQ,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'101818001,,AMERICAN ACADEMY OF EXCELLENCE CHA,Y,NE,HARRIS,'101,L,AMERICAN ACADEMY OF EXCELLENCE CHA,'07 - 12,S,,,'04
'227801001,,AMERICAN YOUTH WORKS CHARTER SCHOO,Y,,TRAVIS,'227,2,AMERICAN YOUTH WORKS CHARTER SCHOO,'09 - 12,S,,,'13
'140901001,APR,AMHERST SCHOOL,N,NQ,LAMB,'140,A,AMHERST ISD,'KG - 12,B,,,'17
'140901002,,P E P,N,,LAMB,'140,3,AMHERST ISD,'09 - 10,S,,,'17
'101819001,,AMIGOS POR VIDA-FRIENDS FOR LIFE C,Y,NE,HARRIS,'101,L,AMIGOS POR VIDA-FRIENDS FOR LIFE C,'PK - 06,E,,,'04
'036901005,,A E P,N,,CHAMBERS,'036,X,ANAHUAC ISD,'08 - 08,M,,,'04
'036901004,,ADAPTIVE BEHAVIOR UNIT,N,,CHAMBERS,'036,X,ANAHUAC ISD,'07 - 10,S,,,'04
'036901101,,ANAHUAC EL,N,NQ,CHAMBERS,'036,A,ANAHUAC ISD,'EE - 05,E,,,'04
'036901001,R,ANAHUAC H S,N,NQ,CHAMBERS,'036,A,ANAHUAC ISD,'09 - 12,S,,,'04
'036901041,AG,ANAHUAC MIDDLE,N,NQ,CHAMBERS,'036,R,ANAHUAC ISD,'06 - 08,M,,,'04
'036901002,,GULF COAST H S,N,,CHAMBERS,'036,3,ANAHUAC ISD,'09 - 12,S,,,'04
'036901003,,HARDIN/CHAMBERS CTR,N,,CHAMBERS,'036,X,ANAHUAC ISD,'06 - 08,M,,,'04
'093901101,,ANDERSON-SHIRO ELEMENTARY,N,NQ,GRIMES,'093,A,ANDERSON-SHIRO CONS ISD,'EE - 06,E,,,'06
'093901001,R,ANDERSON-SHIRO JR/SR HIGH SCHOOL,N,NQ,GRIMES,'093,R,ANDERSON-SHIRO CONS ISD,'07 - 12,S,,,'06
'002901002,,ANDREWS ALTER,N,,ANDREWS,'002,X,ANDREWS ISD,'07 - 12,S,,,'18
'002901001,R,ANDREWS HIGH SCHOOL,N,NQ,ANDREWS,'002,R,ANDREWS ISD,'09 - 12,S,,,'18
'002901041,G,ANDREWS MIDDLE SCHOOL,N,NQ,ANDREWS,'002,R,ANDREWS ISD,'06 - 08,M,,,'18
'002901105,,CLEARFORK EL,N,NQ,ANDREWS,'002,R,ANDREWS ISD,'EE - 05,E,,,'18
'002901101,,DEVONIAN ELEM,N,NQ,ANDREWS,'002,R,ANDREWS ISD,'KG - 05,E,,,'18
'002901103,,SAN ANDRES ELEM,N,NQ,ANDREWS,'002,E,ANDREWS ISD,'KG - 05,E,,,'18
'002901104,,UNDERWOOD ELEM,N,NQ,ANDREWS,'002,R,ANDREWS ISD,'KG - 05,E,,,'18
'020902001,,ANGLETON H S,N,NQ,BRAZORIA,'020,E,ANGLETON ISD,'09 - 12,S,,,'04
'020902041,AG,ANGLETON MIDDLE-EAST,N,RM,BRAZORIA,'020,E,ANGLETON ISD,'06 - 08,M,,,'04
'020902042,AG,ANGLETON MIDDLE-WEST,N,M,BRAZORIA,'020,E,ANGLETON ISD,'06 - 08,M,,,'04
'020902003,,BRAZORIA CO ALTER ED CTR,N,,BRAZORIA,'020,X,ANGLETON ISD,'07 - 11,S,,,'04
'020902004,,BRAZORIA CO JUVENILE DETENTION,N,,BRAZORIA,'020,X,ANGLETON ISD,'06 - 11,B,,,'04
'020902101,,EARLY CHILDHOOD CAMPUS,N,,BRAZORIA,'020,N,ANGLETON ISD,'EE - KG,E,,,'04
'020902109,,FRONTIER EL,N,RM,BRAZORIA,'020,E,ANGLETON ISD,'01 - 05,E,,,'04
'020902005,,MARSHALL EDUCATION CENTER,N,,BRAZORIA,'020,2,ANGLETON ISD,'09 - 12,S,,,'04
'020902102,,NORTHSIDE EL,N,R,BRAZORIA,'020,E,ANGLETON ISD,'PK - 05,E,,,'04
'020902108,,RANCHO ISABELLA EL,N,RM,BRAZORIA,'020,E,ANGLETON ISD,'01 - 05,E,,,'04
'020902103,A,SOUTHSIDE EL,N,NQ,BRAZORIA,'020,R,ANGLETON ISD,'01 - 05,E,,,'04
'020902002,,STUDENT ALTERNATIVE CTR,N,,BRAZORIA,'020,X,ANGLETON ISD,'01 - 12,B,,,'04
'020902104,,WESTSIDE EL,N,R,BRAZORIA,'020,E,ANGLETON ISD,'01 - 05,E,,,'04
'043902101,,ANNA EL,N,NQ,COLLIN,'043,R,ANNA ISD,'PK - 05,E,,,'10
'043902001,AR,ANNA H S,N,RM,COLLIN,'043,E,ANNA ISD,'09 - 12,S,,,'10
'043902041,,ANNA MIDDLE,N,RM,COLLIN,'043,E,ANNA ISD,'06 - 08,M,,,'10
'127901101,,ANSON EL,N,NQ,JONES,'127,E,ANSON ISD,'EE - 05,E,,,'14
'127901001,AR,ANSON H S,N,M,JONES,'127,E,ANSON ISD,'09 - 12,S,,,'14
'127901041,AG,ANSON MIDDLE,N,NQ,JONES,'127,E,ANSON ISD,'06 - 08,M,,,'14
'071906101,,ANTHONY EL,N,NQ,EL PASO,'071,R,ANTHONY,'PK - 05,E,,,'19
'071906001,AD,ANTHONY H S,N,NQ,EL PASO,'071,R,ANTHONY,'09 - 12,S,,,'19
'071906041,,ANTHONY MIDDLE SCHOOL,N,R,EL PASO,'071,A,ANTHONY,'06 - 08,M,,,'19
'110901101,,ANTON EL,N,RM,HOCKLEY,'110,A,ANTON ISD,'PK - 06,E,,,'17
'110901001,,ANTON H S,N,NQ,HOCKLEY,'110,R,ANTON ISD,'07 - 12,S,,,'17
'110901002,,ANTON P E P,N,,HOCKLEY,'110,3,ANTON ISD,'09 - 12,S,,,'17
'228905101,,APPLE SPRINGS EL,N,NQ,TRINITY,'228,R,APPLE SPRINGS ISD,'PK - 06,E,,,'06
'228905001,AR,APPLE SPRINGS H S,N,NQ,TRINITY,'228,R,APPLE SPRINGS ISD,'07 - 12,S,,,'06
'109912001,A,AQUILLA SCHOOL,N,NQ,HILL,'109,R,AQUILLA ISD,'PK - 12,B,,,'12
'004901101,,FULTON EL,N,NQ,ARANSAS,'004,E,ARANSAS COUNTY ISD,'02 - 05,E,,,'02
'004901104,,LITTLE BAY ELEMENTARY,N,NQ,ARANSAS,'004,R,ARANSAS COUNTY ISD,'02 - 05,E,,,'02
'004901103,,LIVEOAK EL,N,RM,ARANSAS,'004,E,ARANSAS COUNTY ISD,'02 - 05,E,,,'02
'004901102,,ROCKPORT EL,N,NQ,ARANSAS,'004,E,ARANSAS COUNTY ISD,'EE - 01,E,'004901101,FULTON EL,'02
'004901001,R,ROCKPORT-FULTON H S,N,R,ARANSAS,'004,R,ARANSAS COUNTY ISD,'09 - 12,S,,,'02
'004901041,G,ROCKPORT-FULTON MIDDLE SCHOOL,N,NQ,ARANSAS,'004,A,ARANSAS COUNTY ISD,'06 - 08,M,,,'02
'205901041,G,A C BLUNT MIDDLE SCHOOL,N,NQ,SAN PATRICIO,'205,A,ARANSAS PASS ISD,'06 - 08,M,,,'02
'205901001,,ARANSAS PASS HIGH SCHOOL,N,NQ,SAN PATRICIO,'205,A,ARANSAS PASS ISD,'09 - 12,S,,,'02
'205901104,,CHARLIE MARSHALL ELEMENTARY,N,NQ,SAN PATRICIO,'205,A,ARANSAS PASS ISD,'04 - 05,E,,,'02
'205901101,,H T FAULK EARLY CHILDHOOD SCHOOL,N,NQ,SAN PATRICIO,'205,R,ARANSAS PASS ISD,'EE - 01,E,'205901102,W A KIEBERGER ELEMENTARY,'02
'205901102,,W A KIEBERGER ELEMENTARY,N,NQ,SAN PATRICIO,'205,R,ARANSAS PASS ISD,'02 - 03,E,'205901104,CHARLIE MARSHALL ELEMENTARY,'02
'005901101,,ARCHER CITY EL,N,NQ,ARCHER,'005,E,ARCHER CITY ISD,'EE - 05,E,,,'09
'005901001,R,ARCHER CITY H S,N,R,ARCHER,'005,E,ARCHER CITY ISD,'06 - 12,B,,,'09
'061910001,A,ARGYLE HIGH SCHOOL,N,M,DENTON,'061,E,ARGYLE ISD,'09 - 11,S,,,'11
'061910041,AG,ARGYLE MIDDLE SCHOOL,N,R,DENTON,'061,E,ARGYLE ISD,'06 - 08,M,,,'11
'061910101,,ARGYLE SCHOOL,N,NQ,DENTON,'061,E,ARGYLE ISD,'EE - 05,E,,,'11
'220802101,,ARLINGTON CLASSICS ACADEMY,Y,NQ,TARRANT,'220,R,ARLINGTON CLASSICS ACADEMY,'KG - 06,E,,,'11
'220901124,,AMOS EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901001,,ARLINGTON H S,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'09 - 12,S,,,'11
'220901149,A,ASHWORTH EL,N,NQ,TARRANT,'220,E,ARLINGTON ISD,'KG - 06,E,,,'11
'220901132,,ATHERTON EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901045,G,BAILEY J H,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'07 - 08,M,,,'11
'220901052,G,BARNETT J H,N,RM,TARRANT,'220,R,ARLINGTON ISD,'07 - 08,M,,,'11
'220901141,,BEBENSEE EL,N,R,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901158,,BECKHAM ELEMENTARY,N,R,TARRANT,'220,A,ARLINGTON ISD,'KG - 06,E,,,'11
'220901101,,BERRY EL,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901102,,BLANTON EL,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901051,G,BOLES J H,N,R,TARRANT,'220,E,ARLINGTON ISD,'07 - 08,M,,,'11
'220901004,,BOWIE H S,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'09 - 12,S,,,'11
'220901147,,BRYANT EL,N,NQ,TARRANT,'220,E,ARLINGTON ISD,'EE - 06,E,,,'11
'220901155,,BURGIN EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901129,A,BUTLER EL,N,NQ,TARRANT,'220,E,ARLINGTON ISD,'KG - 06,E,,,'11
'220901041,,CARTER J H,N,NE,TARRANT,'220,L,ARLINGTON ISD,'07 - 08,M,,,'11
'220901137,,COREY EL,N,NQ,TARRANT,'220,E,ARLINGTON ISD,'PK - 06,E,,,'11
'220901150,,CROUCH EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901103,,CROW EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901300,,DAY CARE CTRS,N,,TARRANT,'220,N,ARLINGTON ISD,'PK - PK,E,,,'11
'220901130,,DITTO EL,N,NQ,TARRANT,'220,E,ARLINGTON ISD,'EE - 06,E,,,'11
'220901104,,DUFF EL,N,M,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901125,,DUNN EL,N,R,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901056,,FERGUSON J H,N,M,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901136,,FITZGERALD EL,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901126,,FOSTER EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901119,,GOODMAN EL,N,R,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901047,G,GUNN J H,N,RM,TARRANT,'220,E,ARLINGTON ISD,'07 - 08,M,,,'11
'220901117,,HILL EL,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'KG - 06,E,,,'11
'220901139,,HOMEBOUND,N,,TARRANT,'220,X,ARLINGTON ISD,'EE - 12,B,,,'11
'220901046,G,HUTCHESON J H,N,R,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901143,,J M FARRELL EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901142,,JANE ELLIS EL,N,M,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901121,,JOHNS EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901128,,KEY EL,N,RM,TARRANT,'220,E,ARLINGTON ISD,'EE - 06,E,,,'11
'220901157,,KNOX ELEMENTARY,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901107,,KOOKEN ED CTR,N,,TARRANT,'220,N,ARLINGTON ISD,'EE - PK,E,,,'11
'220901003,R,LAMAR H S,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'09 - 12,S,,,'11
'220901151,,LARSON EL,N,M,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901146,,LITTLE EL,N,NQ,TARRANT,'220,E,ARLINGTON ISD,'EE - 06,E,,,'11
'220901153,,LYNN HALE EL,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901005,R,MARTIN H S,N,M,TARRANT,'220,E,ARLINGTON ISD,'09 - 12,S,,,'11
'220901144,,MARY MOORE EL,N,NQ,TARRANT,'220,E,ARLINGTON ISD,'EE - 06,E,,,'11
'220901135,,MILLER EL,N,M,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901131,,MORTON EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901008,,NEWCOMER CENTER,N,,TARRANT,'220,1,ARLINGTON ISD,'07 - 12,S,,,'11
'220901053,G,NICHOLS J H,N,RM,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901055,AG,OUSLEY J H,N,R,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901154,,PEARCY EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901120,,POPE EL,N,M,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901109,,RANKIN EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901159,,REMYNSE ELEMENTARY,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901110,,ROARK EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901122,,ROQUEMORE EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901002,,SAM HOUSTON H S,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'09 - 12,S,,,'11
'220901048,G,SHACKELFORD J H,N,M,TARRANT,'220,R,ARLINGTON ISD,'07 - 08,M,,,'11
'220901134,,SHERROD EL,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901123,,SHORT EL,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901111,,SOUTH DAVIS EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901112,,SPEER EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901140,,STARRETT EL,N,RM,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901113,,SWIFT EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901010,,TARRANT CO J J A E P,N,,TARRANT,'220,X,ARLINGTON ISD,'06 - 11,B,,,'11
'220901114,,THORNTON EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901145,,TOMMIE WILLIAMS EL,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901007,,TURNING POINT ALTER H S,N,,TARRANT,'220,X,ARLINGTON ISD,'09 - 12,S,,,'11
'220901054,,TURNING POINT ALTER J H,N,,TARRANT,'220,X,ARLINGTON ISD,'07 - 08,M,,,'11
'220901156,,TURNING POINT ALTERNATIVE ELEM,N,,TARRANT,'220,X,ARLINGTON ISD,'01 - 06,E,,,'11
'220901006,,VENTURE ALTER H S,N,,TARRANT,'220,1,ARLINGTON ISD,'07 - 12,S,,,'11
'220901148,,WEBB EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901152,,WEST EL,N,NQ,TARRANT,'220,R,ARLINGTON ISD,'KG - 06,E,,,'11
'220901116,,WIMBISH EL,N,NQ,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901133,,WOOD EL,N,NQ,TARRANT,'220,E,ARLINGTON ISD,'EE - 06,E,,,'11
'220901050,G,WORKMAN J H,N,RM,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901049,G,YOUNG J H,N,R,TARRANT,'220,E,ARLINGTON ISD,'07 - 08,M,,,'11
'212901101,,ARP EL,N,R,SMITH,'212,A,ARP ISD,'EE - 05,E,,,'07
'212901001,A,ARP H S,N,NQ,SMITH,'212,R,ARP ISD,'09 - 12,S,,,'07
'212901041,A,ARP J H,N,R,SMITH,'212,A,ARP ISD,'06 - 08,M,,,'07
'217901101,,ASPERMONT EL,N,NQ,STONEWALL,'217,R,ASPERMONT ISD,'EE - 06,E,,,'14
'217901001,AR,ASPERMONT H S,N,NQ,STONEWALL,'217,E,ASPERMONT ISD,'09 - 12,S,,,'14
'217901041,,ASPERMONT J H,N,NQ,STONEWALL,'217,E,ASPERMONT ISD,'07 - 08,M,,,'14
'107901002,,A L P H A,N,,HENDERSON,'107,X,ATHENS ISD,'10 - 12,S,,,'07
'107901001,,ATHENS H S,N,NQ,HENDERSON,'107,A,ATHENS ISD,'09 - 12,S,,,'07
'107901103,,ATHENS INT,N,NQ,HENDERSON,'107,A,ATHENS ISD,'04 - 05,E,,,'07
'107901041,G,ATHENS MIDDLE,N,NQ,HENDERSON,'107,A,ATHENS ISD,'07 - 08,M,,,'07
'107901104,,BEL AIR EL,N,NQ,HENDERSON,'107,A,ATHENS ISD,'EE - 01,E,'107901102,SOUTH ATHENS EL,'07
'107901105,,R C FISHER CAMPUS,N,NQ,HENDERSON,'107,A,ATHENS ISD,'06 - 06,M,,,'07
'107901102,,SOUTH ATHENS EL,N,NQ,HENDERSON,'107,A,ATHENS ISD,'02 - 03,E,'107901103,ATHENS INT,'07
'034901106,,ATLANTA EL,N,NQ,CASS,'034,E,ATLANTA ISD,'03 - 05,E,,,'08
'034901001,A,ATLANTA H S,N,NQ,CASS,'034,E,ATLANTA ISD,'09 - 12,S,,,'08
'034901042,AG,ATLANTA MIDDLE,N,NQ,CASS,'034,E,ATLANTA ISD,'06 - 08,M,,,'08
'034901107,,ATLANTA PRI,N,NQ,CASS,'034,E,ATLANTA ISD,'EE - 02,E,'034901106,ATLANTA EL,'08
'061907101,,AUBREY EL,N,R,DENTON,'061,E,AUBREY ISD,'EE - 04,E,,,'11
'061907001,R,AUBREY H S,N,RM,DENTON,'061,E,AUBREY ISD,'09 - 12,S,,,'11
'061907041,G,AUBREY MIDDLE,N,NQ,DENTON,'061,R,AUBREY ISD,'05 - 08,M,,,'11
'227901017,,AKINS HIGH SCHOOL,N,R,TRAVIS,'227,A,AUSTIN ISD,'09 - 11,S,,,'13
'227901142,,ALLAN EL,N,NQ,TRAVIS,'227,A,AUSTIN ISD,'EE - 06,E,,,'13
'227901101,,ALLISON EL,N,NQ,TRAVIS,'227,R,AUSTIN ISD,'PK - 06,E,,,'13
'227901061,,AMERICO-PAREDES MIDDLE SCHOOL,N,NQ,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
'227901009,DP,ANDERSON H S,N,RM,TRAVIS,'227,E,AUSTIN ISD,'09 - 12,S,,,'13
'227901102,A,ANDREWS EL,N,NQ,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901002,P,AUSTIN H S,N,NQ,TRAVIS,'227,A,AUSTIN ISD,'09 - 12,S,,,'13
'227901250,,AUSTIN ST HOSPITAL,N,,TRAVIS,'227,X,AUSTIN ISD,'KG - 11,B,,,'13
'227901059,G,BAILEY MIDDLE,N,NQ,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
'227901149,,BARRINGTON EL,N,NQ,TRAVIS,'227,R,AUSTIN ISD,'EE - 06,E,,,'13
'227901103,,BARTON HILLS EL,N,NQ,TRAVIS,'227,E,AUSTIN ISD,'KG - 06,E,,,'13
'227901104,,BECKER EL,N,NQ,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901054,AG,BEDICHEK MIDDLE,N,NQ,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
'227901163,A,BERNICE HART EL,N,NQ,TRAVIS,'227,E,AUSTIN ISD,'PK - 05,E,,,'13
'227901173,,BERTHA CASEY ELEMENTARY,N,NQ,TRAVIS,'227,R,AUSTIN ISD,'PK - 05,E,,,'13
'227901105,,BLACKSHEAR EL,N,NQ,TRAVIS,'227,R,AUSTIN ISD,'EE - 06,E,,,'13
'227901106,,BLANTON EL,N,NQ,TRAVIS,'227,A,AUSTIN ISD,'PK - 05,E,,,'13
'227901170,,BOONE EL,N,NQ,TRAVIS,'227,R,AUSTIN ISD,'EE - 05,E,,,'13
